Solution Length,Nodes Expanded,Runtime,Solution
5,54,0.5315675735473633,[24, 10, 22, 20, 2]
5,43,0.4368269443511963,[24, 2, 10, 16, 16]
5,9,0.089752197265625,[22, 18, 2, 4, 4]
5,71,0.7519924640655518,[6, 4, 8, 10, 10]
5,54,0.5300931930541992,[22, 12, 12, 14, 14]
5,73,0.7719454765319824,[6, 2, 4, 4, 10]
5,11,0.10571527481079102,[20, 20, 8, 4, 6]
5,119,1.3713757991790771,[24, 10, 16, 22, 2]
5,16,0.14162254333496094,[22, 22, 6, 8, 8]
5,235,3.347064971923828,[22, 18, 16, 10, 22]
5,117,1.3134994506835938,[22, 20, 10, 20, 6]
5,24,0.23438358306884766,[20, 2, 8, 8, 12]
5,57,0.5595057010650635,[16, 20, 24, 24, 6]
